"Country Name","Indicator Name","Year","Observation Value","Nature","Obs_Status","Date Updated","Country Files","Footnote"
"Ukraine","Beach litter originating from national land-based sources ends in the Ocean","2022","37.1","M","A","2023-10-08","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2017","2.9","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2018","1.5","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2019","2.7","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2020","2.3","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2021","2.6","M","A","2022-02-02","-","-"
"United Arab Emirates","Beach litter originating from national land-based sources ends in the Ocean","2022","2.5","M","A","2023-10-08","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2017","14.6","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2018","22.4","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2019","26.5","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2020","21.9","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2021","27.2","M","A","2022-02-02","-","-"
"United Kingdom of Great Britain and Northern Ireland","Beach litter originating from national land-based sources ends in the Ocean","2022","26.6","M","A","2023-10-08","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2017","37.5","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2018","40.1","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2019","42.5","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2020","45.9","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2021","42.4","M","A","2022-02-02","-","-"
"United Republic of Tanzania","Beach litter originating from national land-based sources ends in the Ocean","2022","39.6","M","A","2023-10-08","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2017","68.8","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2018","68.6","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2019","68.8","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2020","69.3","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2021","68.9","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2022","71.2","M","A","2023-10-08","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2017","48.1","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2018","44.8","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2019","41.5","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2020","33.3","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2021","29","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2022","27","M","A","2023-10-08","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2017","23.4","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2018","29.1","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2019","19","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2020","22.8","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2021","27.9","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2022","32.1","M","A","2023-10-08","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2017","12.9","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2018","11.1","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2019","11.5","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2020","15.2","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2021","12.6","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2022","14.5","M","A","2023-10-08","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2017","30.4","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2018","29.1","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2019","26.2","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2020","26.9","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2021","27.7","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2022","30.6","M","A","2023-10-08","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2017","17.8","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2018","11","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2019","10.5","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2020","12","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2021","11.7","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2022","11.5","M","A","2023-10-08","-","-"
