"Country Name","Indicator Name","Year","Observation Value","Nature","Obs_Status","Date Updated","Country Files","Footnote"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2017","34416","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2018","35911","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2019","37323","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2020","38619","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2021","39274","M","A","2022-02-02","-","-"
"United States of America","Beach litter originating from national land-based sources ends in the Ocean","2022","41337","M","A","2023-10-08","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2017","71744","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2018","69925","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2019","67093","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2020","55327","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2021","49342","M","A","2022-02-02","-","-"
"Uruguay","Beach litter originating from national land-based sources ends in the Ocean","2022","46715","M","A","2023-10-08","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2017","266","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2018","345","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2019","233","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2020","288","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2021","361","M","A","2022-02-02","-","-"
"Vanuatu","Beach litter originating from national land-based sources ends in the Ocean","2022","423","M","A","2023-10-08","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2017","31212","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2018","27909","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2019","30179","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2020","40812","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2021","34660","M","A","2022-02-02","-","-"
"Venezuela (Bolivarian Republic of)","Beach litter originating from national land-based sources ends in the Ocean","2022","40698","M","A","2023-10-08","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2017","184289","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2018","184496","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2019","172187","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2020","181584","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2021","191061","M","A","2022-02-02","-","-"
"Viet Nam","Beach litter originating from national land-based sources ends in the Ocean","2022","215343","M","A","2023-10-08","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2017","6555","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2018","4234","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2019","4198","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2020","4905","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2021","4915","M","A","2022-02-02","-","-"
"Yemen","Beach litter originating from national land-based sources ends in the Ocean","2022","4909","M","A","2023-10-08","-","-"
